Time_s,Altitude_m,Speed_mps,Battery_SOC,Voltage_V,Current_A,Power_W,Temperature_C,MotorRPM,WindSpeed_mps,Signal,Latitude,Longitude,Roll,Pitch,Yaw,Distance_km
542,0,5,53.0266666666667,14.632,4.65025806381941,68.0425759898056,40.84,5122.85148592308,6.92429632890061,81.74,22.57802,88.370504,9.99016255024848,-1.23957981230147,19.4,6.61494300370086
543,0,5,52.94,14.628,4.69033704852988,68.6102503458951,40.86,5115.69306287412,6.91590434929885,81.71,22.57803,88.370516,10.1532248817879,-1.08127480874916,20.1,6.61994300370086
544,0,5,52.8533333333333,14.624,4.73239681937235,69.2065710865013,40.88,5107.74557157775,6.90708129930115,81.68,22.57804,88.370528,10.309941778278,-0.922537309690147,20.8,6.62494300370086
545,0,5,52.7666666666667,14.62,4.77616833734683,69.8275810920106,40.9,5099.02887662323,6.89782916405655,81.65,22.57805,88.37054,10.4602152967597,-0.763430808007605,21.5,6.62994300370086
546,0,5,52.68,14.616,4.82137161411317,70.4691675118782,40.92,5089.56476520838,6.88815002525644,81.62,22.57806,88.370552,10.6039515211756,-0.604018944180802,22.2,6.63494300370086
547,0,5,52.5933333333333,14.612,4.86771750296103,71.1270881532666,40.94,5079.37689268293,6.87804606066622,81.59,22.57807,88.370564,10.7410606210644,-0.444365480829805,22.9,6.63994300370086
548,0,5,52.5066666666667,14.608,4.914909548362,71.7969986824721,40.96,5068.49072342243,6.8675195436353,81.56,22.57808,88.370576,10.8714569077016,-0.284534277211255,23.6,6.64494300370086
549,0,5,52.42,14.604,4.96264588227333,72.4744804647197,40.98,5056.93346718065,6.8565728425856,81.53,22.57809,88.370588,10.9950588876526,-0.124589263675576,24.3,6.64994300370086
550,0,5,52.3333333333333,14.6,5.01062115506325,73.1550688639234,41,5044.73401107928,6.84520842047868,81.5,22.5781,88.3706,11.1117893137035,0.0354055839044063,25,6.65494300370086
551,0,5,52.2466666666667,14.596,5.05852848870657,73.8342818211611,41.02,5031.92284740523,6.83342883426156,81.47,22.57811,88.370612,11.2215752331377,0.195386269722895,25.7,6.65994300370085
552,0,5,52.16,14.592,5.10606143975681,74.5076485289313,41.04,5018.53199739574,6.82123673429146,81.44,22.57812,88.370624,11.3243480333293,0.355288803638624,26.4,6.66494300370085
553,0,5,52.0733333333333,14.588,5.15291595953842,75.1707380177464,41.06,5004.59493120202,6.80863486373942,81.41,22.57813,88.370636,11.4200434846234,0.515049226770004,27.1,6.66994300370085
554,0,5,51.9866666666667,14.584,5.19879233902079,75.8191874722792,41.08,4990.14648423129,6.79562605797317,81.38,22.57814,88.370648,11.5086017804781,0.674603637077907,27.8,6.67494300370085
555,0,5,51.9,14.58,5.2433971259332,76.4487300961061,41.1,4975.22277007635,6.78221324391911,81.35,22.57815,88.37066,11.5899675748412,0.833888214925575,28.5,6.67994300370085
556,0,5,51.8133333333333,14.576,5.28644500185795,77.0552223470815,41.12,4959.86109025047,6.76839943940383,81.32,22.57816,88.370672,11.6640900167397,0.992839248605648,29.2,6.68494300370085
557,0,5,51.7266666666667,14.572,5.32766060729453,77.6346703694959,41.14,4944.09984095301,6.75418775247505,81.29,22.57817,88.370684,11.7309227820603,1.15139315982394,29.9,6.68994300370085
558,0,5,51.64,14.568,5.36678030302072,78.1832554544058,41.16,4927.97841709892,6.7395813807024,81.26,22.57818,88.370696,11.7904241025001,1.30948652913002,30.6,6.69494300370085
559,0,5,51.5533333333333,14.564,5.40355385648396,78.6973583658324,41.18,4911.53711385195,6.72458361045789,81.23,22.57819,88.370708,11.8425567916707,1.46705612128402,31.3,6.69994300370085
560,0,5,51.4666666666667,14.56,5.43774604243572,79.173582377864,41.2,4894.81702590775,6.70919781617656,81.2,22.5782,88.37072,11.8872882683384,1.62403891055002,32,6.70494300370085
561,0,5,51.38,14.556,5.46913814757031,79.6087748760335,41.22,4877.85994477854,6.69342745959722,81.17,22.57821,88.370732,11.9245905767864,1.78037210590534,32.7,6.70994300370085
562,0,5,51.2933333333333,14.552,5.49752936954376,80.0000473856009,41.24,4860.70825433606,6.67727608898356,81.14,22.57822,88.370744,11.954440404286,1.93599317615628,33.4,6.71494300370085
563,0,5,51.2066666666667,14.548,5.52273810142347,80.3447938995086,41.26,4843.40482487399,6.66074733832583,81.11,22.57823,88.370756,11.9768190956667,2.09083987494966,34.1,6.71994300370085
564,0,5,51.12,14.544,5.54460309335284,80.6407073897238,41.28,4825.99290595453,6.64384492652321,81.08,22.57824,88.370768,11.991712664975,2.24485026567055,34.8,6.72494300370085
565,0,5,51.0333333333333,14.54,5.56298448400013,80.8857943973619,41.3,4808.51601830702,6.62657265654703,81.05,22.57825,88.37078,11.9991118042148,2.39796274621612,35.5,6.72994300370085
566,0,5,50.9466666666667,14.536,5.57776469519362,81.0783876093344,41.32,4791.0178450488,6.60893441458519,81.02,22.57826,88.370792,11.9990118891648,2.5501160736356,36.2,6.73494300370085
567,0,5,50.86,14.532,5.58884918402069,81.2171563421887,41.34,4773.54212250015,6.5909341691677,80.99,22.57827,88.370804,11.9914129822689,2.70124938862672,36.9,6.73994300370085
568,0,5,50.7733333333333,14.528,5.59616704757984,81.3011148672399,41.36,4756.13253086625,6.57257597027386,80.96,22.57828,88.370816,11.9763198325963,2.85130223987858,37.6,6.74494300370085
569,0,5,50.6866666666667,14.524,5.59967147651727,81.3296285249369,41.38,4738.83258505945,6.55386394842096,80.93,22.57829,88.370828,11.9537418728745,3.00021460825134,38.3,6.74994300370085
570,0,5,50.6,14.52,5.59934005444701,81.3024175905706,41.4,4721.68552593462,6.53480231373498,80.9,22.5783,88.37084,11.9236932135932,3.14792693078313,39,6.75494300370085
571,0,5,50.5133333333333,14.516,5.5951749013393,81.2195588678413,41.42,4704.73421220957,6.5153953550033,80.87,22.57831,88.370852,11.8861926341863,3.2943801245144,39.7,6.75994300370085
572,0,5,50.4266666666667,14.512,5.58720265996001,81.0814850013396,41.44,4688.02101334053,6.49564743870978,80.84,22.57832,88.370864,11.8412635712954,3.43951561012034,40.4,6.76494300370085
573,0,5,50.34,14.508,5.57547432544784,80.8889815135973,41.46,4671.58770362061,6.47556300805226,80.81,22.57833,88.370876,11.7889341041221,3.58327533534185,41.1,6.76994300370085
574,0,5,50.2533333333333,14.504,5.56006491911951,80.6431815869093,41.48,4655.47535776581,6.45514658194292,80.78,22.57834,88.370888,11.7292369368802,3.72560179820558,41.8,6.77494300370085
575,0,5,50.1666666666667,14.5,5.54107300858929,80.3455586245446,41.5,4639.72424824962,6.43440275399149,80.75,22.57835,88.3709,11.6622093783558,3.86643807002405,42.5,6.77994300370085
576,0,5,50.08,14.496,5.51862007727268,79.9979166401447,41.52,4624.3737446428,6.41333619147176,80.72,22.57836,88.370912,11.5878933185913,4.00572781816633,43.2,6.78494300370085
577,0,5,49.9933333333333,14.492,5.49284974730711,79.6023785379747,41.54,4609.46221520999,6.39195163427141,80.69,22.57837,88.370924,11.5063352027049,4.14341532859035,43.9,6.78994300370085
578,0,5,49.9066666666667,14.488,5.46392686086041,79.1613723601457,41.56,4595.026931009,6.3702538938256,80.66,22.57838,88.370936,11.4175860018642,4.27944552812772,44.6,6.79494300370085
579,0,5,49.82,14.484,5.43203642570345,78.6776155898887,41.58,4581.10397273257,6.3482478520344,80.63,22.57839,88.370948,11.3217011814307,4.41376400651236,45.3,6.79994300370085
580,0,5,49.7333333333333,14.48,5.39738243179175,78.1540976123445,41.6,4567.72814052546,6.32593846016437,80.6,22.5784,88.37096,11.2187406662962,4.54631703814379,46,6.80494300370085
581,0,5,49.6466666666667,14.476,5.36018654642594,77.594060446062,41.62,4554.9328670022,6.30333073773456,80.57,22.57841,88.370972,11.108768803431,4.67705160357673,46.7,6.80994300370085
582,0,5,49.56,14.472,5.32068669633751,77.0009778693965,41.64,4542.75013368293,6.28042977138714,80.54,22.57842,88.370984,10.9918543216697,4.80591541072808,47.4,6.81494300370085
583,0,5,49.4733333333333,14.468,5.27913554576962,76.3785330761949,41.66,4531.21039105631,6.25724071374294,80.51,22.57843,88.370996,10.8680702887576,4.93285691579316,48.1,6.81994300370085
584,0,5,49.3866666666667,14.464,5.23579888028823,75.730595004489,41.68,4520.34248246913,6.23376878224209,80.48,22.57844,88.371008,10.737494065686,5.05782534386247,48.8,6.82494300370085
585,0,5,49.3,14.46,5.19095390666149,75.0611934903251,41.7,4510.17357203296,6.21001925797016,80.45,22.57845,88.37102,10.6002072583439,5.18077070923102,49.5,6.82994300370085
586,0,0,49.2133333333333,14.456,5.14488747968242,74.374493406289,41.72,4500.72907672803,6.18599748446991,80.42,22.57846,88.371032,10.456295666517,5.30164383539189,50.2,6.82994300370085
587,0,0,49.1266666666667,14.452,5.09789426727715,73.6747679506894,41.74,4492.03260287398,6.16170886653905,80.39,22.57847,88.371044,10.3058492302656,5.42039637470624,50.9,6.82994300370085
588,0,0,49.04,14.448,5.0502748656358,72.966371258706,41.76,4484.10588712643,6.13715886901414,80.36,22.57848,88.371056,10.1489619737152,5.5369808277417,51.6,6.82994300370085
589,0,0,48.9533333333333,14.444,5.00233387642265,72.2537105110487,41.78,4476.9687421466,6.11235301554106,80.33,22.57849,88.371068,9.98573194629417,5.65135056227148,52.3,6.82994300370085
590,0,0,48.8666666666667,14.44,4.95437795836499,71.5412177187904,41.8,4470.63900707997,6.08729688733218,80.3,22.5785,88.37108,9.81626116145633,5.76345983192671,53,6.82994300370085
591,0,0,48.78,14.436,4.90671386568378,70.833321365011,41.82,4465.13250296775,6.06199612191065,80.27,22.57851,88.371092,9.64065553292566,5.87326379449426,53.7,6.82994300370085
592,0,0,48.6933333333333,14.432,4.85964648591344,70.1344180847028,41.84,4460.46299320249,6.03645641184195,80.24,22.57852,88.371104,9.45902480850379,5.98071852985315,54.4,6.82994300370085
593,0,0,48.6066666666667,14.428,4.81347688966212,69.448844564045,41.86,4456.64214912676,6.01068350345311,80.21,22.57853,88.371116,9.27148250148116,6.08578105754196,55.1,6.82994300370085
594,0,0,48.52,14.424,4.76850040478721,68.7808498386508,41.88,4453.67952086091,5.98468319553978,80.18,22.57854,88.371128,9.07814581969489,6.18840935395042,55.8,6.82994300370085
595,0,0,48.4333333333333,14.42,4.72500472730494,68.1345681677372,41.9,4451.58251343269,5.95846133806155,80.15,22.57855,88.37114,8.87913559227773,6.28856236912831,56.5,6.82994300370085
596,0,0,48.3466666666667,14.416,4.68326808111761,67.5139926573914,41.92,4450.35636826857,5.93202383082574,80.12,22.57856,88.371152,8.67457619414371,6.38620004320494,57.2,6.82994300370085
597,0,0,48.26,14.412,4.64355743833012,66.9229498012137,41.94,4450.00415009289,5.90537662215994,80.09,22.57857,88.371164,8.464595468258,6.48128332241248,57.9,6.82994300370085
598,0,0,48.1733333333333,14.408,4.60612681153956,66.365075100662,41.96,4450.52673926767,5.87852570757368,80.06,22.57858,88.371176,8.24932464573911,6.57377417470703,58.6,6.82994300370085
599,0,0,48.0866666666667,14.404,4.57121562902144,65.8437899204249,41.98,4451.92282959211,5.85147712840947,80.03,22.57859,88.371188,8.02889826384374,6.66363560498083,59.3,6.82994300370085
600,0,0,48,14.4,4.5390472032058,65.3622797261635,42,4454.1889315675,5.82423697048351,80,22.5786,88.3712,7.8034540818854,6.75083166985994,60,6.82994300370085
